Country,Product_name,Quantity_purchased,Crop_name,Feedback,Comments,Price,Total_price,Manufacturing,Transaction_date,Expiration,Review,TextBlob_Polarity,TextBlob_Subjectivity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Sentiment_Class
Bangladesh,Maggi,82,['Wheat'],2,Poor,35,2870,2020-07-10,2020-09-21,2020-10-08,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Maggi,86,['Wheat'],2,Poor,25,2150,2021-09-04,2021-11-06,2021-12-03,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Maggi,29,['Wheat'],1,Very Poor,30,870,2024-01-13,2024-04-04,2024-04-12,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Pakistan,Maggi,23,['Wheat'],2,Poor,15,345,2024-03-22,2024-04-28,2024-06-20,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Maggi,80,['Wheat'],4,Good,35,2800,2021-02-05,2021-03-09,2021-05-06,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bhutan,Pie,89,['Sugar'],5,Excellent,55,4895,2021-12-27,2022-01-26,2022-03-27,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Maggi,31,['Wheat'],4,Good,30,930,2022-06-02,2022-08-14,2022-08-31,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Sri-Lanka,Cookie,85,"['Barley', 'Sugar']",4,Good,85,7225,2024-05-20,2024-07-03,2024-08-18,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Sri-Lanka,Pasta,81,"['Wheat', 'Barley']",1,Very Poor,100,8100,2021-03-06,2021-04-09,2021-06-04,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
India,Nachos,33,['Maize'],4,Good,65,2145,2022-06-25,2022-09-11,2022-09-23,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Cookie,31,"['Barley', 'Sugar']",1,Very Poor,75,2325,2024-06-17,2024-08-24,2024-09-15,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Nepal,Cookie,41,"['Barley', 'Sugar']",5,Excellent,95,3895,2021-10-22,2021-11-21,2022-01-20,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bhutan,Toffee,80,['Sugar'],3,Average,15,1200,2020-10-18,2020-12-14,2021-01-16,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bhutan,Pie,96,['Sugar'],0,No Feedback,55,5280,2021-08-25,2021-11-14,2021-11-23,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,82,['Tomato'],2,Poor,50,4100,2024-12-05,2025-02-19,2025-03-05,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
India,Pasta,73,"['Wheat', 'Barley']",5,Excellent,120,8760,2020-05-04,2020-06-24,2020-08-02,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bhutan,Khari,50,['Cumin'],3,Average,45,2250,2022-03-24,2022-06-15,2022-06-22,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Bhutan,Pie,41,['Sugar'],2,Poor,55,2255,2021-02-23,2021-05-01,2021-05-24,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,54,['Maize'],0,No Feedback,75,4050,2025-05-06,2025-05-23,2025-08-04,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Cookie,81,"['Barley', 'Sugar']",4,Good,75,6075,2024-03-17,2024-05-20,2024-06-15,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bangladesh,Banana Chips,79,['Banana'],4,Good,35,2765,2023-10-25,2023-12-29,2024-01-23,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
India,Pie,65,['Sugar'],5,Excellent,50,3250,2024-12-11,2025-02-24,2025-03-11,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Nepal,Nachos,55,['Maize'],5,Excellent,55,3025,2020-01-28,2020-02-09,2020-04-27,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Nepal,Pasta,34,"['Wheat', 'Barley']",0,No Feedback,100,3400,2021-09-27,2021-12-09,2021-12-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Maggi,11,['Wheat'],0,No Feedback,25,275,2024-05-05,2024-07-11,2024-08-03,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,16,['Tomato'],0,No Feedback,50,800,2020-09-21,2020-11-30,2020-12-20,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Nachos,82,['Maize'],5,Excellent,45,3690,2024-11-11,2024-12-09,2025-02-09,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bangladesh,Banana Chips,27,['Banana'],1,Very Poor,35,945,2024-02-23,2024-04-21,2024-05-23,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Nepal,Cookie,30,"['Barley', 'Sugar']",2,Poor,95,2850,2023-02-22,2023-04-27,2023-05-23,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Cookie,97,"['Barley', 'Sugar']",0,No Feedback,85,8245,2023-02-28,2023-05-02,2023-05-29,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Khari,42,['Cumin'],5,Excellent,25,1050,2022-09-14,2022-11-28,2022-12-13,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bhutan,Pasta,73,"['Wheat', 'Barley']",4,Good,105,7665,2022-09-25,2022-10-06,2022-12-24,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Banana Chips,24,['Banana'],4,Good,45,1080,2024-04-23,2024-05-30,2024-07-22,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bhutan,Banana Chips,98,['Banana'],0,No Feedback,45,4410,2022-08-13,2022-09-28,2022-11-11,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Ketchup,29,['Tomato'],2,Poor,55,1595,2024-09-07,2024-11-03,2024-12-06,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Pie,95,['Sugar'],5,Excellent,30,2850,2020-09-08,2020-10-27,2020-12-07,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
India,Banana Chips,64,['Banana'],1,Very Poor,40,2560,2025-03-17,2025-05-17,2025-06-15,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Maggi,24,['Wheat'],4,Good,35,840,2020-09-30,2020-10-21,2020-12-29,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Maggi,20,['Wheat'],4,Good,25,500,2024-10-13,2025-01-05,2025-01-11,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bhutan,Khari,79,['Cumin'],5,Excellent,45,3555,2023-07-13,2023-08-29,2023-10-11,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bangladesh,Maggi,81,['Wheat'],1,Very Poor,35,2835,2021-07-06,2021-07-22,2021-10-04,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Biscuit,76,"['Wheat', 'Sugar', 'Barley']",3,Average,18,1368,2022-07-11,2022-09-08,2022-10-09,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Khari,91,['Cumin'],3,Average,35,3185,2024-08-06,2024-10-09,2024-11-04,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Pakistan,Cookie,53,"['Barley', 'Sugar']",1,Very Poor,75,3975,2024-09-24,2024-12-13,2024-12-23,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Pakistan,Pasta,45,"['Wheat', 'Barley']",0,No Feedback,75,3375,2024-02-03,2024-04-23,2024-05-03,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Pie,67,['Sugar'],1,Very Poor,30,2010,2020-05-06,2020-05-20,2020-08-04,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Sri-Lanka,Biscuit,43,"['Wheat', 'Sugar', 'Barley']",2,Poor,22,946,2021-07-24,2021-09-12,2021-10-22,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Khari,29,['Cumin'],2,Poor,25,725,2024-02-26,2024-05-11,2024-05-26,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Pasta,21,"['Wheat', 'Barley']",2,Poor,100,2100,2023-04-24,2023-07-13,2023-07-23,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Pie,76,['Sugar'],5,Excellent,45,3420,2022-07-24,2022-08-14,2022-10-22,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bhutan,Biscuit,96,"['Wheat', 'Sugar', 'Barley']",3,Average,25,2400,2025-01-06,2025-02-25,2025-04-06,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
India,Ketchup,71,['Tomato'],2,Poor,60,4260,2023-01-16,2023-02-10,2023-04-16,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Biscuit,63,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,24,1512,2024-04-24,2024-06-10,2024-07-23,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Khari,16,['Cumin'],2,Poor,45,720,2022-08-09,2022-10-05,2022-11-07,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Khari,89,['Cumin'],2,Poor,25,2225,2025-02-14,2025-05-09,2025-05-15,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Cookie,61,"['Barley', 'Sugar']",2,Poor,75,4575,2020-01-31,2020-02-21,2020-04-30,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Ketchup,99,['Tomato'],5,Excellent,55,5445,2025-02-22,2025-03-05,2025-05-23,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Pie,23,['Sugar'],4,Good,30,690,2023-11-28,2023-12-19,2024-02-26,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bhutan,Pasta,45,"['Wheat', 'Barley']",2,Poor,105,4725,2021-12-17,2022-02-09,2022-03-17,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Cookie,21,"['Barley', 'Sugar']",5,Excellent,85,1785,2025-05-18,2025-06-15,2025-08-16,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Nepal,Pasta,37,"['Wheat', 'Barley']",1,Very Poor,100,3700,2021-01-05,2021-03-03,2021-04-05,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Nachos,11,['Maize'],2,Poor,35,385,2021-06-11,2021-06-28,2021-09-09,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Ketchup,93,['Tomato'],5,Excellent,65,6045,2023-07-29,2023-10-04,2023-10-27,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Pakistan,Maggi,50,['Wheat'],4,Good,15,750,2024-10-19,2024-11-02,2025-01-17,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Khari,91,['Cumin'],0,No Feedback,40,3640,2024-01-27,2024-02-10,2024-04-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Maggi,17,['Wheat'],4,Good,25,425,2020-02-21,2020-05-12,2020-05-21,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Sri-Lanka,Maggi,77,['Wheat'],4,Good,30,2310,2020-11-04,2020-11-29,2021-02-02,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Nepal,Khari,70,['Cumin'],5,Excellent,35,2450,2020-04-23,2020-06-04,2020-07-22,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bangladesh,Banana Chips,76,['Banana'],0,No Feedback,35,2660,2021-03-20,2021-04-09,2021-06-18,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Pasta,37,"['Wheat', 'Barley']",3,Average,100,3700,2020-08-21,2020-10-27,2020-11-19,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Nepal,Nachos,46,['Maize'],4,Good,55,2530,2020-10-27,2020-12-11,2021-01-25,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bangladesh,Cookie,65,"['Barley', 'Sugar']",1,Very Poor,80,5200,2022-04-30,2022-07-04,2022-07-29,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bangladesh,Nachos,25,['Maize'],1,Very Poor,35,875,2022-09-24,2022-12-13,2022-12-23,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Cookie,19,"['Barley', 'Sugar']",4,Good,80,1520,2022-02-13,2022-02-23,2022-05-14,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
India,Maggi,67,['Wheat'],1,Very Poor,25,1675,2020-02-04,2020-02-19,2020-05-04,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
India,Biscuit,89,"['Wheat', 'Sugar', 'Barley']",2,Poor,20,1780,2023-12-31,2024-03-25,2024-03-30,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Pasta,38,"['Wheat', 'Barley']",3,Average,100,3800,2023-03-28,2023-04-11,2023-06-26,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Khari,30,['Cumin'],1,Very Poor,40,1200,2024-05-20,2024-07-30,2024-08-18,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Banana Chips,93,['Banana'],1,Very Poor,45,4185,2020-09-13,2020-11-01,2020-12-12,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bangladesh,Ketchup,41,['Tomato'],3,Average,45,1845,2022-10-25,2022-12-17,2023-01-23,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Pie,28,['Sugar'],1,Very Poor,30,840,2020-09-09,2020-09-23,2020-12-08,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Pie,37,['Sugar'],0,No Feedback,35,1295,2024-01-15,2024-03-03,2024-04-14,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Toffee,29,['Sugar'],1,Very Poor,12,348,2022-05-26,2022-07-10,2022-08-24,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Nachos,20,['Maize'],4,Good,45,900,2022-10-30,2022-12-08,2023-01-28,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Ketchup,96,['Tomato'],0,No Feedback,55,5280,2022-01-28,2022-03-04,2022-04-28,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Biscuit,98,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,20,1960,2023-09-20,2023-10-31,2023-12-19,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Banana Chips,63,['Banana'],3,Average,25,1575,2022-01-19,2022-03-19,2022-04-19,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Sri-Lanka,Maggi,32,['Wheat'],2,Poor,30,960,2021-05-16,2021-07-06,2021-08-14,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Pasta,54,"['Wheat', 'Barley']",2,Poor,100,5400,2020-03-28,2020-04-11,2020-06-26,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Maggi,53,['Wheat'],4,Good,35,1855,2020-07-26,2020-08-07,2020-10-24,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
India,Banana Chips,96,['Banana'],4,Good,40,3840,2020-10-31,2021-01-09,2021-01-29,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Sri-Lanka,Maggi,84,['Wheat'],2,Poor,30,2520,2021-08-17,2021-09-20,2021-11-15,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
India,Pie,32,['Sugar'],2,Poor,50,1600,2024-06-28,2024-07-11,2024-09-26,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Toffee,62,['Sugar'],2,Poor,12,744,2023-04-25,2023-06-11,2023-07-24,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Bangladesh,Ketchup,90,['Tomato'],5,Excellent,45,4050,2023-05-04,2023-07-14,2023-08-02,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bangladesh,Maggi,14,['Wheat'],1,Very Poor,35,490,2021-10-12,2021-12-27,2022-01-10,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Cookie,27,"['Barley', 'Sugar']",3,Average,80,2160,2024-12-18,2025-03-01,2025-03-18,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bangladesh,Cookie,94,"['Barley', 'Sugar']",2,Poor,80,7520,2022-01-06,2022-03-13,2022-04-06,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Pasta,26,"['Wheat', 'Barley']",2,Poor,100,2600,2020-06-02,2020-08-21,2020-08-31,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Biscuit,90,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,24,2160,2024-02-01,2024-04-16,2024-05-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Pasta,79,"['Wheat', 'Barley']",2,Poor,105,8295,2020-11-23,2020-12-10,2021-02-21,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Toffee,38,['Sugar'],0,No Feedback,12,456,2020-09-25,2020-11-11,2020-12-24,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Banana Chips,10,['Banana'],1,Very Poor,40,400,2025-01-15,2025-02-12,2025-04-15,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
India,Biscuit,16,"['Wheat', 'Sugar', 'Barley']",4,Good,20,320,2020-07-26,2020-08-13,2020-10-24,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Pasta,46,"['Wheat', 'Barley']",0,No Feedback,75,3450,2021-09-08,2021-10-29,2021-12-07,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Biscuit,53,"['Wheat', 'Sugar', 'Barley']",2,Poor,24,1272,2022-12-06,2022-12-19,2023-03-06,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pasta,88,"['Wheat', 'Barley']",4,Good,75,6600,2024-10-20,2024-12-11,2025-01-18,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Nepal,Pie,43,['Sugar'],2,Poor,45,1935,2024-03-03,2024-05-11,2024-06-01,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Ketchup,34,['Tomato'],3,Average,55,1870,2022-06-19,2022-09-10,2022-09-17,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Pakistan,Nachos,42,['Maize'],0,No Feedback,60,2520,2022-01-04,2022-03-28,2022-04-04,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Nachos,76,['Maize'],2,Poor,65,4940,2023-03-11,2023-04-05,2023-06-09,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Khari,95,['Cumin'],5,Excellent,20,1900,2023-12-21,2024-01-19,2024-03-20,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Nepal,Pie,64,['Sugar'],0,No Feedback,45,2880,2024-06-22,2024-08-09,2024-09-20,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Pasta,59,"['Wheat', 'Barley']",5,Excellent,95,5605,2023-06-15,2023-08-22,2023-09-13,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Nepal,Biscuit,15,"['Wheat', 'Sugar', 'Barley']",3,Average,24,360,2025-02-17,2025-03-25,2025-05-18,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
India,Pie,53,['Sugar'],4,Good,50,2650,2020-03-02,2020-04-28,2020-05-31,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bhutan,Ketchup,95,['Tomato'],3,Average,65,6175,2025-01-27,2025-04-11,2025-04-27,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Sri-Lanka,Banana Chips,89,['Banana'],3,Average,25,2225,2024-09-10,2024-10-01,2024-12-09,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Pakistan,Biscuit,36,"['Wheat', 'Sugar', 'Barley']",2,Poor,15,540,2023-01-08,2023-01-25,2023-04-08,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
India,Pasta,78,"['Wheat', 'Barley']",5,Excellent,120,9360,2020-04-01,2020-06-23,2020-06-30,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Toffee,50,['Sugar'],4,Good,20,1000,2024-10-09,2024-12-18,2025-01-07,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Cookie,91,"['Barley', 'Sugar']",3,Average,100,9100,2025-07-15,2025-10-07,2025-10-13,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Bhutan,Banana Chips,63,['Banana'],0,No Feedback,45,2835,2020-10-09,2020-12-18,2021-01-07,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Pie,65,['Sugar'],1,Very Poor,55,3575,2020-05-12,2020-07-12,2020-08-10,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bhutan,Nachos,80,['Maize'],2,Poor,75,6000,2021-11-16,2022-01-13,2022-02-14,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Pie,53,['Sugar'],1,Very Poor,55,2915,2023-10-24,2023-11-28,2024-01-22,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Biscuit,50,"['Wheat', 'Sugar', 'Barley']",5,Excellent,18,900,2020-01-14,2020-03-29,2020-04-13,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Nepal,Toffee,64,['Sugar'],3,Average,15,960,2024-11-24,2024-12-24,2025-02-22,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bhutan,Cookie,22,"['Barley', 'Sugar']",4,Good,105,2310,2024-02-09,2024-04-03,2024-05-09,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bangladesh,Nachos,31,['Maize'],2,Poor,35,1085,2024-03-08,2024-03-30,2024-06-06,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Biscuit,48,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,18,864,2022-02-22,2022-03-21,2022-05-23,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Cookie,63,"['Barley', 'Sugar']",0,No Feedback,75,4725,2025-01-16,2025-03-30,2025-04-16,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Biscuit,98,"['Wheat', 'Sugar', 'Barley']",2,Poor,15,1470,2023-01-31,2023-03-02,2023-05-01,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Banana Chips,98,['Banana'],3,Average,30,2940,2021-08-25,2021-10-19,2021-11-23,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Cookie,18,"['Barley', 'Sugar']",4,Good,100,1800,2022-04-14,2022-05-09,2022-07-13,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Cookie,98,"['Barley', 'Sugar']",5,Excellent,100,9800,2025-07-04,2025-08-28,2025-10-02,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Cookie,42,"['Barley', 'Sugar']",0,No Feedback,100,4200,2020-03-25,2020-05-08,2020-06-23,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Maggi,21,['Wheat'],3,Average,25,525,2021-03-08,2021-05-17,2021-06-06,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bhutan,Biscuit,34,"['Wheat', 'Sugar', 'Barley']",4,Good,25,850,2020-06-04,2020-07-09,2020-09-02,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bhutan,Ketchup,36,['Tomato'],2,Poor,65,2340,2024-01-18,2024-02-14,2024-04-17,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Biscuit,39,"['Wheat', 'Sugar', 'Barley']",1,Very Poor,15,585,2021-01-31,2021-03-21,2021-05-01,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Pakistan,Toffee,81,['Sugar'],2,Poor,12,972,2023-12-26,2024-01-28,2024-03-25,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Banana Chips,20,['Banana'],4,Good,30,600,2024-06-10,2024-07-02,2024-09-08,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Nepal,Cookie,72,"['Barley', 'Sugar']",3,Average,95,6840,2021-12-30,2022-01-27,2022-03-30,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Ketchup,76,['Tomato'],0,No Feedback,60,4560,2024-06-08,2024-07-28,2024-09-06,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
